001-European-Illgraben-9J-IGB02-HHZ, 2.636844696046494, 2.523393846573406, 2.7502955455195828, -150.35323053932026, 1.9556249436835236, 0.9395173992662197, 9.967554206572265e-85, 14.700000000000001, -5.076175493433862, -5.254580799003056, -4.897770187864667, -57.57276699884592, 2.5335357430702703, 0.8989507660362701, 2.81298250231688e-177, 14.700000000000001
002-European-Illgraben-9J-IGB02-HHZ, 3.0597815467389213, 2.9064639565474604, 3.2130991369303823, -159.08540616329788, 2.699629860905524, 0.9174919217677634, 1.0029465974806319e-77, 15.100000000000001, -4.726685674701196, -4.875756334417901, -4.57761501498449, -67.05762369304263, 2.0619561177350145, 0.9178687443159652, 5.94031814104014e-191, 15.100000000000001
003-European-Illgraben-9J-IGB02-HHZ, 2.9784442178386348, 2.80868281658728, 3.14820561908999, -160.66239998888548, 3.004775489521551, 0.895093318066291, 6.55984000881306e-71, 15.200000000000001, -4.522906473359945, -4.689719403019486, -4.356093543700403, -70.3297243812184, 2.2922208775611965, 0.8912515717466055, 2.9901923524168124e-169, 15.200000000000001
004-European-Illgraben-9J-IGB02-HHZ, 4.129455454170742, 4.015811205552353, 4.243099702789131, -182.5385363096081, 1.468248957174555, 0.9824518328927445, 1.8926521721919765e-83, 10.4, -2.1637449412643806, -2.333512905060268, -1.993976977468493, -112.6656118560856, 3.2018753560291753, 0.6138276225250427, 1.252985552166652e-83, 10.4
005-European-Illgraben-9J-IGB02-HHZ, 2.844107098226874, 2.707876080998596, 2.980338115455152, -158.56413294876467, 2.3862096298024396, 0.9245733434713045, 6.829792674542767e-80, 15.0, -5.200246232184448, -5.4148395464973405, -4.985652917871555, -60.612340939915356, 2.9878779597277583, 0.8668236365500861, 7.474789515871645e-155, 15.0
006-European-Illgraben-9J-IGB02-HHZ, 3.787259507604312, 3.6998651199009274, 3.8746538953076963, -176.47666328368433, 1.4819249002557326, 0.9822195957925814, 2.9117478778736506e-118, 14.4, -4.4121770838105, -4.623325442764095, -4.201028724856903, -78.27507982171292, 3.0582478345027737, 0.8263088098673962, 5.348739036614719e-137, 14.4
007-European-Illgraben-9J-IGB02-HHZ, 3.1174270633910033, 2.937265821462945, 3.297588305319062, -178.0163386906479, 2.917589729037989, 0.9036815467811156, 2.2703288150079108e-65, 13.600000000000001, -3.887344304872511, -4.0698235080422815, -3.7048651017027403, -92.36226921334935, 2.785623553361754, 0.8286116239791538, 4.2646548052858867e-141, 13.600000000000001
008-European-Illgraben-9J-IGB02-HHZ, 1.7524744480846763, 1.5249487555438965, 1.9800001406254562, -175.92384879664763, 4.11021485469658, 0.6151286454395629, 7.237272820208556e-32, 15.600000000000001, -4.2077686923022055, -4.345021019386125, -4.070516365218287, -98.01956102219972, 1.8369288983194083, 0.9137986807197125, 1.2418482785647882e-184, 15.600000000000001
009-European-Illgraben-9J-IGB02-HHZ, 1.8791160132674958, 1.7336304621953218, 2.0246015643396698, -178.0439309623516, 2.6413440875262415, 0.8169550502498537, 1.0690097978697812e-55, 15.700000000000001, -3.9669869916128966, -4.1096505681853435, -3.8243234150404497, -102.47240712170591, 1.8967880354057969, 0.8974012659253361, 3.658089810246269e-171, 15.700000000000001
010-European-Illgraben-9J-IGB02-HHZ, 3.7398627870486436, 3.6122288926114137, 3.8674966814858736, -159.9460824814745, 2.042212506971094, 0.9647267066495183, 3.4017730621145705e-91, 13.4, -4.527706748985086, -4.70970059215183, -4.345712905818342, -66.14241639792662, 2.8149534348805525, 0.8676792935093396, 2.229522113066077e-162, 13.4
011-European-Illgraben-9J-IGB02-HHZ, 3.415318312368698, 3.2617683975526317, 3.568868227184764, -150.25320823779788, 2.501439724935322, 0.9389387212152589, 2.3313394288244473e-78, 13.700000000000001, -5.147187958535866, -5.359879997231444, -4.9344959198402885, -50.214921113807605, 3.2255795333526365, 0.8621932316762834, 7.2821948344237966e-158, 13.700000000000001
012-European-Illgraben-9J-IGB02-HHZ, 3.188749232034265, nan, nan, -143.12400393554054, nan, 1.0, 0.0, 1.1, -0.7392489567615277, -0.9243992952318528, -0.5540986182912025, -153.44723575474515, 7.432344098251966, 0.11199098382187082, 2.75416933266545e-14, 1.1
013-European-Illgraben-9J-IGB02-HHZ, 2.175700190541227, 1.9362522050465176, 2.4151481760359372, -178.48292198568777, 4.454706994142127, 0.6809639022874305, 2.7149215488959284e-39, 16.2, -5.177512770760182, -5.301055360074061, -5.053970181446302, -79.05829316624826, 1.5891455876118965, 0.952752396788453, 1.910921016041302e-225, 16.2
014-European-Illgraben-9J-IGB02-HHZ, 3.7894117576289035, 3.692680307057045, 3.8861432082007616, -170.26450510409052, 1.6583935638336433, 0.9780037494806628, 8.897372533331629e-114, 14.600000000000001, -4.739630344654805, -4.943266441585716, -4.535994247723894, -68.02852240188213, 2.9109177348318362, 0.8558218834648849, 1.610951553266532e-150, 14.600000000000001
015-European-Illgraben-9J-IGB02-HHZ, 4.095985165419508, 3.9872119126722083, 4.204758418166807, -163.34772203126778, 1.8952039918534094, 0.975712558139246, 2.678046011039298e-113, 14.9, -5.739662016704161, -5.876488343765801, -5.60283568964252, -46.97188857427042, 1.917673931615204, 0.9510949533840154, 1.893712230903711e-231, 14.9
016-European-Illgraben-9J-IGB02-HHZ, 4.13786357345756, 4.013634831690411, 4.262092315224709, -175.04217977088285, 2.1988477687182764, 0.9685058451458105, 9.091231917970901e-108, 15.200000000000001, -5.813677810700367, -5.936998742707862, -5.690356878692871, -50.44933570891497, 1.6945857588186912, 0.9612041055463264, 6.227810045799569e-247, 15.200000000000001
017-European-Illgraben-9J-IGB02-HHZ, 3.6985911765103503, 3.580076835251437, 3.8171055177692637, -161.13532251189866, 2.0207497476759353, 0.9660229748386817, 2.7188798522957417e-100, 14.5, -5.043377285814994, -5.165708171897089, -4.9210463997329, -57.11203626955805, 1.760218153340098, 0.9489043267898919, 1.0530404947996371e-230, 14.5
018-European-Illgraben-9J-IGB02-HHZ, 2.936641167584772, 2.815469705467614, 3.057812629701931, -142.29121480677483, 2.0999842582085146, 0.9437070597949028, 1.7835154782134128e-87, 14.8, -5.249424485201499, -5.383898076134889, -5.114950894268108, -45.347687423967656, 1.8971409871441414, 0.9437993849408004, 1.6634954826080177e-221, 14.8
019-European-Illgraben-9J-IGB02-HHZ, 3.3428678222168045, 3.172240289864818, 3.5134953545687915, -156.6833692864935, 3.0201060033056173, 0.9140825998139694, 4.994617355256165e-77, 15.200000000000001, -4.367275602178841, -4.508333259288865, -4.226217945068816, -64.78496939119628, 1.9383108205544137, 0.9144300824705621, 2.561438831820333e-187, 15.200000000000001
020-European-Illgraben-9J-IGB02-HHZ, 2.832967746600967, 2.6940602919425882, 2.971875201259345, -147.04031040391462, 2.521916309704246, 0.9175440814318512, 5.267894826738406e-81, 15.700000000000001, -5.179824394417735, -5.3305183128983735, -5.029130475937096, -49.440519112999326, 2.0035556969044452, 0.9303891886440618, 5.596258688963352e-200, 15.700000000000001
021-European-Illgraben-9J-IGB02-HHZ, 2.8673939742973547, 2.7175315765777412, 3.0172563720169685, -145.31181953453864, 2.6111181491167517, 0.9120637004205846, 9.965691571136819e-75, 14.9, -4.765490828037505, -4.9192247145524, -4.611756941522611, -53.67543239647401, 2.154639921326637, 0.9139393875530035, 1.7369875257836215e-188, 14.9
022-European-Illgraben-9J-IGB02-HHZ, 2.718820167520879, 2.582525339771139, 2.8551149952706183, -141.2156780019439, 2.38732732886901, 0.9179739975352759, 2.3312780499967114e-77, 15.0, -4.78806364721768, -4.945583748930135, -4.630543545505224, -50.91564819080948, 2.193222289462775, 0.9110387577481132, 1.9314054293520972e-185, 15.0
023-European-Illgraben-9J-IGB02-HHZ, 2.554353368306508, 2.407092494784228, 2.701614241828788, -141.41662017530277, 2.5794075508014562, 0.8943120976672378, 1.0551169336830038e-69, 15.0, -5.517218074988442, -5.751394050027617, -5.283042099949267, -42.39762537434348, 3.260536036538007, 0.8601865730257744, 3.639139887736488e-151, 15.0
